// Generated by tools/generate_rune_tablet_data.py; edit catalog.json then regenerate.
// All probabilities use denominator 100000. Getters clear their output arrays.

function	script	PN_RT_ListSets	{
	deletearray @RT_SetIds[0],getarraysize(@RT_SetIds);
	setarray @RT_CostAmounts[0],33,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260021:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],7,20;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],8,20;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],9,20;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],10,20;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],11,22;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],12,24;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],14,26;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],16,28;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],18,30;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],20,33;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],22,36,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],25,39,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],28,42,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],33,45,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],33,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260022:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],7,20;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],8,20;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],9,20;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],10,20;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],11,22;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],12,24;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],14,26;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],16,28;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],18,30;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000405,1001282;
	setarray @RT_CostAmounts[0],20,33;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],22,36,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],25,39,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],28,42,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],33,45,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000405,1001282,1001283;
	setarray @RT_CostAmounts[0],33,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260023:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260024:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260025:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,28;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,31;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],10,34;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],11,37;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],12,40;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],13,43;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],15,47,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,51,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],21,55,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],24,59,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],27,63,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260026:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,25;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,28;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,31;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],10,34;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],11,37;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],12,40;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],13,43;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],15,47,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,51,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],21,55,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],24,59,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],27,63,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260027:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260028:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260029:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260030:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260031:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260032:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],3,15;
	@RT_CostCount = 2;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],4,17;
	@RT_CostCount = 2;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],5,19;
	@RT_CostCount = 2;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],6,21;
	@RT_CostCount = 2;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],7,23;
	@RT_CostCount = 2;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],8,25;
	@RT_CostCount = 2;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000608,1001282;
	setarray @RT_CostAmounts[0],9,27;
	@RT_CostCount = 2;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],10,30,1;
	@RT_CostCount = 3;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],12,33,1;
	@RT_CostCount = 3;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],14,36,1;
	@RT_CostCount = 3;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],16,40,1;
	@RT_CostCount = 3;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000608,1001282,1001283;
	setarray @RT_CostAmounts[0],18,45,2;
	@RT_CostCount = 3;
	return 1;
	}
	return 0;
	case 1260039:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1001217,1001282;
	setarray @RT_CostAmounts[0],3,20;
	@RT_CostCount = 2;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1001217,1001282;
